Data;Ora GMT;LatN;LonE;Prof (Km);Md;Ml;Area
26/06/2010;17:09:03;37.704;15.113;4.06;;1.1;1.5 km NE da Zafferana Etnea (CT)
29/06/2010;08:12:02;37.696;15.098;5.69;;2.2;0.8 km NW da Zafferana Etnea (CT)
29/06/2010;09:00:30;37.683;15.111;5.65;;1.5;1.1 km SE da Zafferana Etnea (CT)
29/06/2010;09:04:21;37.698;15.1;5.38;;2.2;0.8 km NW da Zafferana Etnea (CT)
26/06/2010;15:40:00;37.245;15.572;19.44;;2.6;31.2 km E da Augusta (SR)
27/06/2010;01:56:20;37.689;14.937;5.74;;0.8;2.4 km E da Contrada Feliciosa (CT)
27/06/2010;05:09:06;37.808;15.041;23.03;;1.7;1.0 km E da Monte Nero (CT)
27/06/2010;05:31:27;37.796;15.034;24.76;;1.5;1.5 km S da Monte Nero (CT)
27/06/2010;07:42:27;37.553;15.049;4.23;;2.1;1.6 km SW da Gravina di Catania (CT)
27/06/2010;07:44:13;37.617;15.042;9.53;;1.7;1.5 km E da Nicolosi (CT)
27/06/2010;08:07:51;37.522;15.073;7.13;;1.9;2.5 km NW da Catania (CT)
27/06/2010;14:37:16;38.167;15.559;14.14;;1.4;2.4 km S da Messina (ME)
28/06/2010;07:41:22;37.608;15.035;9.34;;1.9;1.0 km SE da Nicolosi (CT)
28/06/2010;19:05:25;37.724;15.061;3.61;;0.9;0.9 km N da Monte Zoccolaro (CT)
28/06/2010;23:37:58;37.808;14.888;28.71;;1.8;2.9 km SE da Maletto (CT)
28/06/2010;23:41:04;37.805;14.87;27.32;;1.6;2.6 km S da Maletto (CT)
28/06/2010;23:51:20;37.844;14.901;33.09;;1.5;3.6 km NE da Maletto (CT)
28/06/2010;23:53:45;37.808;14.905;23.78;;1.2;3.5 km NW da Monte Maletto (CT)
28/06/2010;23:55:14;37.83;14.885;27.85;;1.9;1.7 km E da Maletto (CT)
28/06/2010;23:58:55;37.83;14.878;25.47;;1.9;1.1 km E da Maletto (CT)
29/06/2010;20:22:02;37.762;15.092;2.93;;1.5;2.5 km NE da Monte Scorsone (CT)
29/06/2010;17:30:09;37.045;15.048;22.12;;1.9;1.8 km NW da Canicattini Bagni (SR)
30/06/2010;20:51:28;37.801;14.885;30.99;;1.7;3.4 km SE da Maletto (CT)
30/06/2010;22:15:34;37.833;14.886;24.02;;1.4;1.8 km E da Maletto (CT)
30/06/2010;22:25:00;37.793;14.934;20.48;1.3;;0.8 km W da Monte Maletto (CT)
30/06/2010;22:27:41;37.836;14.875;28.05;;1.6;1.2 km NE da Maletto (CT)
30/06/2010;22:34:33;37.834;14.869;29.09;;1.6;0.7 km N da Maletto (CT)
30/06/2010;22:43:39;37.792;14.888;27.2;;1.8;4.4 km SE da Maletto (CT)
30/06/2010;20:56:15;37.836;14.882;25.85;;1.7;1.7 km NE da Maletto (CT)
30/06/2010;20:55:46;37.818;14.876;26.95;;2;1.4 km SE da Maletto (CT)
30/06/2010;21:02:20;37.811;14.888;27.27;;2.5;2.7 km SE da Maletto (CT)
30/06/2010;22:16:01;37.815;14.876;28.62;;2.5;1.7 km SE da Maletto (CT)
30/06/2010;21:07:17;37.811;14.881;27.31;;2.1;2.3 km SE da Maletto (CT)
30/06/2010;21:05:42;37.829;14.875;26.86;;1.5;0.8 km E da Maletto (CT)
01/07/2010;01:08:02;37.818;14.876;27.9;;2.5;1.4 km SE da Maletto (CT)
30/06/2010;02:13:41;36.754;15.699;20.5;2.4;;51.0 km E da Portopalo di Capo Passero (SR)
01/07/2010;00:00:54;37.811;14.876;24.34;;2.2;2.1 km SE da Maletto (CT)
01/07/2010;03:33:55;37.814;14.88;27.33;;2.1;2.0 km SE da Maletto (CT)
01/07/2010;20:01:40;37.808;14.87;26.2;;2.2;2.2 km S da Maletto (CT)
01/07/2010;20:21:08;37.778;14.892;28.34;;1.9;3.3 km NW da M. Lepre (CT)
01/07/2010;17:22:03;37.802;14.873;25.16;;2.1;2.9 km S da Maletto (CT)
01/07/2010;18:24:19;37.799;14.91;26.26;;2.6;2.8 km W da Monte Maletto (CT)
01/07/2010;10:56:22;37.731;15.065;3.62;;1.7;1.8 km N da Monte Zoccolaro (CT)
01/07/2010;17:01:56;37.808;14.855;28.05;;2;2.4 km SW da Maletto (CT)
01/07/2010;10:54:01;37.74;15.044;1.44;;1.3;0.9 km NE da Monte Centenari (CT)
01/07/2010;16:08:26;37.821;14.882;26.27;;1.7;1.6 km SE da Maletto (CT)
01/07/2010;10:58:02;37.728;15.068;5.4;;1.4;1.6 km NE da Monte Zoccolaro (CT)
30/06/2010;22:41:50;37.839;14.872;29.98;;1.7;1.3 km NE da Maletto (CT)
30/06/2010;22:46:16;37.86;14.876;29.76;;1.7;3.7 km N da Maletto (CT)
30/06/2010;22:48:05;37.837;14.879;28.31;;1.6;1.5 km NE da Maletto (CT)
30/06/2010;23:57:29;37.838;14.875;27.49;;1.7;1.4 km NE da Maletto (CT)
01/07/2010;16:46:22;37.823;14.872;28.91;;1.7;0.8 km SE da Maletto (CT)
01/07/2010;10:58:19;37.73;15.061;5.44;;1.5;1.6 km N da Monte Zoccolaro (CT)
02/07/2010;00:32:19;37.756;15.097;3.81;;1;2.1 km NE da Monte Fontane (CT)
02/07/2010;00:32:50;37.757;15.109;4.35;;1.1;1.8 km W da Pietrafucile (CT)
01/07/2010;11:01:42;37.725;15.07;5.1;;1.3;1.5 km NE da Monte Zoccolaro (CT)
01/07/2010;05:44:32;37.584;14.937;1.59;;1.6;3.7 km NE da Patern (CT)
01/07/2010;12:46:38;37.818;14.871;26.09;;1.6;1.2 km S da Maletto (CT)
01/07/2010;17:38:27;37.787;14.89;26.89;;1.4;4.2 km NW da M. Lepre (CT)
01/07/2010;18:03:50;37.789;14.874;25.43;;1.5;3.5 km E da Bronte (CT)
02/07/2010;17:08:23;38.068;15.671;10.35;;1.4;4.9 km SE da Reggio di Calabria (RC)
03/07/2010;13:29:02;37.981;15.923;15.08;;1.8;1.6 km SW da Bova (RC)
04/07/2010;08:18:49;38.177;15.555;17.5;;1.5;1.2 km SE da Messina (ME)
04/07/2010;12:36:44;37.724;15.093;4.97;;1;1.9 km S da Monte Fontane (CT)
05/07/2010;17:00:06;38.065;15.138;5.25;;0.7;2.6 km S da Mazzarr Sant'Andrea (ME)
05/07/2010;20:54:17;38.186;15.235;12.32;;1.3;2.6 km NW da Mer (ME)
06/07/2010;14:51:49;37.74;15.104;4.79;;1.2;1.6 km E da Monte Fontane (CT)
07/07/2010;18:38:56;38.436;15.417;118.06;;2.3;21.8 km N da Villafranca Tirrena (ME)
07/07/2010;22:17:17;37.958;15.868;10.17;;1.4;5.3 km S da Condofuri (RC)
08/07/2010;18:16:41;36.951;15.205;16.81;;1.9;7.8 km NE da Avola (SR)
08/07/2010;14:45:27;37.949;15.071;3.56;;1.1;3.8 km N da Malvagna (ME)
08/07/2010;03:27:38;38.395;14.951;0.83;;0.6;2.7 km S da Porto di Ponente [Vulcano (ME)
08/07/2010;12:56:40;37.751;15.006;1.79;;1.1;1.0 km E da Crateri Centrali (CT)
09/07/2010;03:57:44;37.704;15.159;13.3;;1.4;1.2 km W da Trepunti (CT)
09/07/2010;03:59:18;37.279;15.32;20.35;;1.8;10.3 km NE da Augusta (SR)
09/07/2010;17:13:26;38.198;15.226;12.24;;1.4;3.1 km SW da Milazzo (ME)
10/07/2010;08:23:25;37.883;15.361;11.78;;1;4.3 km SE da Forza d'Agr (ME)
10/07/2010;16:56:49;38.648;14.104;25.48;;2.3;25.7 km NW da Alicudi Porto (ME)
11/07/2010;13:50:40;37.833;15.122;2.1;;1.5;1.8 km SW da Linguaglossa (CT)
11/07/2010;14:33:45;38.465;14.631;13.39;;1.6;11.4 km S da Filicudi Porto (ME)
12/07/2010;19:35:14;37.765;15.069;5.09;;0.8;0.8 km E da Rifugio Citelli (CT)
12/07/2010;22:33:04;36.669;15.164;25.03;;2;3.0 km SE da Portopalo di Capo Passero (SR)
13/07/2010;09:27:42;38.099;15.517;12.02;;1.3;8.1 km NE da Scaletta Zanclea (Guidomandri Inferiore) (ME)
14/07/2010;01:20:47;37.747;15.132;1.3;;0.7;1.0 km NW da Sant'Alfio (CT)
14/07/2010;02:10:07;37.765;14.945;27.16;;2;1.2 km SW da M. Scavo (CT)
14/07/2010;12:54:48;37.82;14.864;28.91;;2.1;0.9 km S da Maletto (CT)
14/07/2010;14:33:35;37.76;15.002;1.69;;0.7;1.0 km NE da Crateri Centrali (CT)
14/07/2010;20:52:28;38.215;15.122;10.81;;1.2;9.8 km NW da Terme Vigliatore (Castroreale Terme) (ME)
14/07/2010;21:29:24;37.752;15.008;1.38;;0.7;1.2 km E da Crateri Centrali (CT)
14/07/2010;22:53:08;37.962;15.626;14.31;;0.7;7.4 km SW da Motta San Giovanni (RC)
15/07/2010;15:39:25;38.033;14.865;31.3;;2.1;2.0 km SW da Ucria (ME)
15/07/2010;19:55:23;37.752;15.094;6.02;;1.3;1.5 km NE da Monte Fontane (CT)
15/07/2010;15:39:49;38.016;14.876;31.65;;1.9;3.4 km S da Ucria (ME)
16/07/2010;04:25:20;38.428;15.481;121.37;;2.8;21.2 km N da Villafranca Tirrena (ME)
17/07/2010;08:42:46;37.708;14.956;11.85;;1.6;0.9 km W da M. Denza (CT)
17/07/2010;14:45:14;37.689;14.977;11.2;;1.6;1.1 km NE da M. Parmentelli (CT)
17/07/2010;14:52:53;37.676;14.969;12.69;;2.1;0.6 km S da M. Parmentelli (CT)
17/07/2010;14:58:58;37.691;14.965;11.84;;1.9;1.2 km N da M. Parmentelli (CT)
17/07/2010;20:09:47;37.694;14.956;10.89;;1.8;1.6 km SW da M. Denza (CT)
17/07/2010;21:41:10;37.689;14.969;10.9;;1.6;0.9 km N da M. Parmentelli (CT)
17/07/2010;08:29:39;37.68;14.972;12.09;;2.6;0.3 km SE da M. Parmentelli (CT)
17/07/2010;08:30:32;37.68;14.973;12.28;;2.4;0.4 km E da M. Parmentelli (CT)
17/07/2010;09:29:13;37.676;14.977;13.81;;1.6;0.9 km SE da M. Parmentelli (CT)
17/07/2010;09:30:26;37.672;14.975;13.6;;1.6;1.1 km SE da M. Parmentelli (CT)
17/07/2010;09:32:43;37.672;14.97;13.57;;1.5;1.0 km S da M. Parmentelli (CT)
17/07/2010;09:57:07;37.67;14.97;12.83;;1.7;1.2 km S da M. Parmentelli (CT)
17/07/2010;22:55:18;37.746;15.055;3.56;;0.9;1.3 km W da Monte Scorsone (CT)
18/07/2010;00:34:13;37.68;14.98;12.38;;1.5;1.0 km E da M. Parmentelli (CT)
18/07/2010;09:57:29;37.917;14.46;7.43;;2.6;7.8 km N da Capizzi (ME)
18/07/2010;13:17:30;37.967;15.706;38.24;;2.9;4.0 km S da Motta San Giovanni (RC)
19/07/2010;23:18:51;37.121;15.594;24.38;;2.3;27.8 km E da Siracusa (SR)
21/07/2010;02:54:33;37.454;14.389;39.37;;2;4.5 km S da Valguarnera Caropepe (EN)
21/07/2010;12:49:09;36.691;15.303;25.52;;1.9;15.0 km E da Portopalo di Capo Passero (SR)
21/07/2010;14:41:58;37.722;15.079;5.13;;1.2;1.9 km E da Monte Zoccolaro (CT)
21/07/2010;21:27:59;38.135;15.233;9.39;;0.7;2.0 km SE da Barcellona Pozzo di Gotto (ME)
22/07/2010;00:25:13;37.753;15.007;1.51;;1.1;1.1 km E da Crateri Centrali (CT)
22/07/2010;02:27:52;37.753;15.007;1.36;;1.3;1.1 km E da Crateri Centrali (CT)
22/07/2010;05:54:21;37.711;15.185;5.86;;1.3;1.2 km NE da Trepunti (CT)
22/07/2010;17:56:03;37.752;15.009;1.65;;1.2;1.2 km E da Crateri Centrali (CT)
22/07/2010;06:35:53;37.753;15.009;1.54;;1;1.2 km E da Crateri Centrali (CT)
23/07/2010;21:11:20;37.883;14.148;12.19;;2.7;2.9 km N da Geraci Siculo (PA)
26/07/2010;11:17:18;37.881;14.967;26.17;;1.7;1.7 km E da Randazzo (CT)
26/07/2010;11:19:30;37.859;14.983;27.79;;1.4;3.7 km SE da Randazzo (CT)
26/07/2010;16:37:10;37.744;15.052;2.95;;1;1.6 km W da Monte Scorsone (CT)
26/07/2010;23:51:39;37.724;15.807;29.73;;1.4;21.8 km S da Melito di Porto Salvo (RC)
27/07/2010;15:30:56;38.486;14.787;14.07;;3.1;8.5 km SW da Leni (ME)
27/07/2010;19:23:32;38.496;14.794;16.52;;1.6;7.3 km SW da Leni (ME)
28/07/2010;00:55:52;38.375;14.784;27.04;;3.3;15.8 km W da Porto di Ponente [Vulcano (ME)
27/07/2010;21:05:08;38.585;14.286;11.46;;2.4;8.6 km NW da Alicudi Porto (ME)
28/07/2010;06:31:26;38.526;14.829;15.7;;1.8;3.3 km S da Leni (ME)
28/07/2010;16:19:16;38.574;14.283;11.23;;2.5;8.1 km NW da Alicudi Porto (ME)
28/07/2010;16:27:25;38.59;14.305;11.5;;2.5;7.8 km NW da Alicudi Porto (ME)
28/07/2010;01:01:07;38.61;14.33;8.52;;3;8.8 km N da Alicudi Porto (ME)
28/07/2010;20:43:00;38.492;15.447;89.46;;2.6;28.0 km N da Villafranca Tirrena (ME)
01/08/2010;01:32:34;37.241;15.169;20.6;;1.9;4.7 km W da Augusta (SR)
01/08/2010;16:24:45;38.049;15.01;11.23;;2.5;2.9 km N da Montalbano Elicona (ME)
01/08/2010;19:42:34;38.564;14.476;11.95;;2.9;9.2 km W da Filicudi Porto (ME)
01/08/2010;20:39:39;38.595;14.476;10.62;;2;9.9 km NW da Filicudi Porto (ME)
01/08/2010;21:31:54;38.559;14.478;12;;3.2;9.0 km W da Filicudi Porto (ME)
02/08/2010;15:28:59;37.753;15.046;4.95;;0.8;1.9 km SW da Rifugio Citelli (CT)
02/08/2010;19:46:23;37.738;15.05;4.46;;1.1;1.3 km E da Monte Centenari (CT)
02/08/2010;00:49:33;38.533;14.324;11.6;;2.3;3.2 km W da Alicudi Porto (ME)
03/08/2010;11:55:12;37.554;13.943;48.72;;2.7;5.5 km SE da Marianopoli (CL)
03/08/2010;17:55:59;38.121;15.017;19.49;1;;3.9 km W da Oliveri (ME)
04/08/2010;22:02:59;37.797;14.936;25.98;;2.2;0.6 km W da Monte Maletto (CT)
04/08/2010;11:21:48;37.693;14.959;1.02;;1.7;1.6 km SW da M. Denza (CT)
04/08/2010;06:56:05;38.335;14.835;9.72;;1.8;14.1 km SW da Porto di Ponente [Vulcano (ME)
04/08/2010;08:00:18;36.535;15.184;22.58;;2.4;16.9 km S da Portopalo di Capo Passero (SR)
05/08/2010;04:33:16;37.809;14.982;26.04;;1.5;0.3 km NW da Grotta del Gelo (CT)
05/08/2010;06:38:07;37.996;14.875;8.09;;1.9;3.2 km W da Floresta (ME)
05/08/2010;22:24:10;38.552;14.478;12.1;;2.1;9.0 km W da Filicudi Porto (ME)
06/08/2010;00:22:34;37.96;14.978;31.39;;1.3;4.1 km NW da Roccella Valdemone (ME)
06/08/2010;16:36:15;37.722;15.095;8.4;;1.7;1.9 km W da Milo (CT)
07/08/2010;05:12:57;37.76;15.087;3.36;;1.1;2.0 km NE da Monte Scorsone (CT)
08/08/2010;11:11:10;37.83;14.65;9.15;;1.9;4.8 km SW da San Teodoro (ME)
10/08/2010;05:31:43;37.07;15.111;18.24;;1.5;3.4 km S da Solarino (SR)
10/08/2010;08:57:09;37.666;14.951;4.59;;1.2;2.3 km SW da M. Parmentelli (CT)
10/08/2010;19:55:51;37.804;15.049;0.73;;1.2;1.8 km E da Monte Nero (CT)
11/08/2010;15:59:03;36.31;14.869;10.53;;3;46.3 km S da Pozzallo (RG)
12/08/2010;19:59:10;37.761;15.09;-1.58;;0.5;2.3 km NE da Monte Scorsone (CT)
15/08/2010;18:37:48;37.763;15.162;6.97;;1.3;2.9 km E da Pietrafucile (CT)
16/08/2010;02:40:04;37.675;15.064;10.03;;1;1.8 km S da Monte Arcimis (CT)
16/08/2010;02:41:06;37.666;15.076;2.36;;1.3;2.0 km NE da Tarderia (CT)
16/08/2010;02:43:32;37.663;15.071;6.37;;0.9;1.5 km NE da Tarderia (CT)
16/08/2010;17:58:05;37.627;14.958;5.02;;0.9;1.5 km SE da Ragalna (CT)
16/08/2010;02:43:09;37.675;15.069;5.05;;0.9;1.8 km S da Monte Arcimis (CT)
17/08/2010;00:27:36;37.845;15.042;20.34;;1.5;3.4 km NE da Monte Collabasso (CT)
17/08/2010;00:32:14;37.871;15.033;22.39;;1.2;3.5 km SW da Moio Alcantara (ME)
17/08/2010;00:57:15;37.822;15.021;17.99;;1.4;1.5 km SE da Monte Collabasso (CT)
17/08/2010;01:33:01;37.818;15.023;15.23;;1.5;1.1 km NW da Monte Nero (CT)
17/08/2010;02:02:57;37.865;15.035;22.44;;1.2;3.3 km W da Solicchiata (CT)
17/08/2010;02:17:28;37.822;15.02;13.58;;1.6;1.4 km SE da Monte Collabasso (CT)
17/08/2010;02:23:41;37.823;15.03;18.82;;1.3;1.5 km N da Monte Nero (CT)
17/08/2010;02:29:32;37.807;15.024;15.73;;2;0.6 km SW da Monte Nero (CT)
17/08/2010;02:39:34;37.819;15.026;13.2;;1.6;1.1 km N da Monte Nero (CT)
17/08/2010;02:52:46;37.821;15.028;15.21;;1.8;1.3 km N da Monte Nero (CT)
17/08/2010;02:54:49;37.816;15.027;16.11;;1.3;0.8 km N da Monte Nero (CT)
17/08/2010;02:55:38;37.798;15.014;16.84;;1.2;1.9 km SW da Monte Nero (CT)
17/08/2010;03:37:31;37.814;15.02;16.86;;1.1;1.0 km NW da Monte Nero (CT)
17/08/2010;07:11:35;37.81;15.023;17.3;;1.6;0.6 km W da Monte Nero (CT)
17/08/2010;07:31:02;37.82;15.039;18.25;;1.2;1.4 km NE da Monte Nero (CT)
17/08/2010;00:27:17;37.844;15.045;20.22;;1.4;3.3 km SW da Solicchiata (CT)
16/08/2010;18:48:20;37.856;15.044;15.96;1.3;;2.7 km W da Solicchiata (CT)
16/08/2010;12:54:47;38.352;14.894;13.46;;4.8;9.2 km SW da Porto di Ponente (Vulcano) (ME)
16/08/2010;19:40:17;38.346;14.921;12.73;;2;8.7 km S da Porto di Ponente (Vulcano) (ME)
17/08/2010;05:45:48;37.961;15.198;1.72;;1.3;4.4 km W da Antillo (ME)
17/08/2010;02:30:15;37.344;14.582;22.07;;2.2;10.9 km SW da Ramacca (CT)
18/08/2010;14:42:33;37.752;15.102;11.57;;1.4;2.0 km NE da Monte Fontane (CT)
18/08/2010;16:46:43;38.365;14.649;13.38;;2.4;22.4 km S da Filicudi Porto (ME)
18/08/2010;19:47:15;37.626;14.939;2.2;;1.2;1.0 km S da Ragalna (CT)
18/08/2010;22:34:37;37.774;15.105;6.73;;1.1;2.5 km NW da Pietrafucile (CT)
17/08/2010;20:04:56;37.961;14.437;10.5;;2.5;6.9 km S da Caronia (ME)
17/08/2010;20:12:03;37.943;14.413;11.97;;2.8;4.9 km E da Mistretta (ME)
17/08/2010;22:25:58;38.56;15.951;13.7;;2.3;1.4 km W da Limbadi (VV)
19/08/2010;07:02:36;37.736;14.93;13.78;;1.5;1.8 km NE da M. Intraleo (CT)
19/08/2010;07:03:26;37.708;14.942;21.77;;1.7;2.1 km W da M. Denza (CT)
21/08/2010;07:14:07;38.028;15.122;7.31;;1.6;1.6 km NW da Novara di Sicilia (ME)
21/08/2010;08:48:18;38.03;15.12;7.41;1;;1.9 km NW da Novara di Sicilia (ME)
21/08/2010;11:00:57;38.476;14.79;14.32;;2.8;9.4 km S da Leni (ME)
22/08/2010;01:08:39;37.756;15.005;1.25;;1;0.9 km E da Crateri Centrali (CT)
22/08/2010;06:04:13;37.009;15.098;21.86;;1.7;4.2 km SE da Canicattini Bagni (SR)
23/08/2010;00:31:24;37.303;14.654;22.8;;1.7;5.3 km NW da Mineo (CT)
24/08/2010;04:05:35;37.756;15.023;2.86;1.3;;1.2 km S da P.zi Deneri (CT)
24/08/2010;07:05:39;38.079;15.548;11.62;;1.5;8.7 km NE da Scaletta Zanclea (Guidomandri Inferiore) (ME)
24/08/2010;13:21:20;38.271;15.086;17.52;;2.4;14.4 km W da Milazzo (ME)
24/08/2010;21:55:14;37.735;15.101;7.78;1.3;;1.5 km E da Monte Fontane (CT)
25/08/2010;00:41:56;37.632;15.187;5.41;;2.3;1.1 km SE da Santa Tecla (CT)
25/08/2010;01:06:22;37.616;15.196;5.74;;2.3;2.7 km E da Acireale (CT)
25/08/2010;01:08:37;37.624;15.208;5.96;;1.5;3.2 km SE da Santa Tecla (CT)
25/08/2010;07:51:12;37.871;15.027;15.06;;1.4;3.8 km SW da Moio Alcantara (ME)
25/08/2010;11:22:12;37.862;15.027;14.13;;1.9;3.9 km NE da Monte Collabasso (CT)
25/08/2010;12:46:20;37.86;15.026;12.83;;2.1;3.7 km NE da Monte Collabasso (CT)
25/08/2010;12:38:11;37.858;15.028;11.51;;1.3;3.6 km NE da Monte Collabasso (CT)
25/08/2010;12:47:20;37.864;15.027;14.25;;1.3;4.0 km W da Solicchiata (CT)
25/08/2010;12:52:34;37.859;15.028;13.03;;1.8;3.6 km NE da Monte Collabasso (CT)
25/08/2010;13:02:34;37.879;15.023;15.57;;1.4;3.3 km SW da Moio Alcantara (ME)
25/08/2010;13:22:07;37.87;15.022;14.8;;1.3;4.1 km SW da Moio Alcantara (ME)
25/08/2010;13:13:18;37.879;15.036;16.03;;1.4;2.6 km SW da Moio Alcantara (ME)
27/08/2010;14:56:56;37.737;15.043;4.14;1.2;;0.7 km E da Monte Centenari (CT)
29/08/2010;02:00:52;38.129;15.143;4.19;;1.5;2.5 km W da Terme Vigliatore (Castroreale Terme) (ME)
30/08/2010;15:22:11;37.869;15.029;12.54;;1.3;3.8 km SW da Moio Alcantara (ME)
31/08/2010;20:54:28;38.017;15.78;13.6;;1.4;3.7 km W da Bagaladi (RC)
01/09/2010;05:01:54;37.673;15.022;13.74;1.3;;1.2 km E da Monte Grosso (CT)
02/09/2010;06:19:03;38.108;15.184;9.94;;2.2;1.2 km E da Rod Milici (Rod) (ME)
02/09/2010;18:49:43;37.734;15.07;2.49;;1;1.5 km SW da Monte Fontane (CT)
03/09/2010;13:12:36;37.756;15.01;1.24;;1.2;1.3 km SW da P.zi Deneri (CT)
05/09/2010;13:48:05;38.523;14.735;17.78;;2;8.8 km SW da Leni (ME)
03/09/2010;01:56:39;37.74;15.085;5.7;;2.2;0.0 km W da Monte Fontane (CT)
05/09/2010;00:13:30;37.766;15.021;4;;1.1;0.3 km E da P.zi Deneri (CT)
05/09/2010;18:22:42;38.119;15.132;4;;1;1.8 km NE da Furnari (ME)
06/09/2010;00:39:06;37.769;15.125;6.42;;0.9;0.9 km NW da Pietrafucile (CT)
08/09/2010;14:00:52;37.716;14.981;1.31;;1.3;1.7 km NE da M. Denza (CT)
08/09/2010;05:20:18;37.752;15.108;8.03;;1;2.2 km SW da Pietrafucile (CT)
09/09/2010;13:58:30;38.097;15.888;6.1;;2.4;5.9 km N da Roccaforte del Greco (RC)
10/09/2010;19:19:47;38.562;16.265;6;;3.7;4.3 km SE da Sorianello (VV)
10/09/2010;21:39:20;38.159;15.793;13.26;;3.1;1.1 km S da Santo Stefano in Aspromonte (RC)
10/09/2010;23:39:29;37.753;15.002;0.05;;0.9;0.6 km E da Crateri Centrali (CT)
10/09/2010;23:52:10;37.757;15.003;2.12;;1.1;0.8 km NE da Crateri Centrali (CT)
13/09/2010;06:43:27;37.745;14.949;19.95;;2.5;0.6 km W da Monte Palestra (CT)
13/09/2010;20:26:25;37.757;15.007;2.1;;1.1;1.1 km NE da Crateri Centrali (CT)
13/09/2010;20:28:13;37.754;15.008;2.03;;1.3;1.2 km E da Crateri Centrali (CT)
13/09/2010;20:38:01;37.754;15.008;1.51;;1;1.2 km E da Crateri Centrali (CT)
14/09/2010;01:22:26;37.753;15.123;7.09;;1.2;1.1 km SW da Pietrafucile (CT)
14/09/2010;02:56:07;37.061;15.448;22.1;;1.7;14.7 km E da Siracusa (SR)
14/09/2010;06:22:59;37.098;15.314;16.49;;1.6;3.1 km NE da Siracusa (SR)
15/09/2010;22:01:36;38.104;15.742;15.03;;1.4;3.2 km NW da Cardeto (RC)
15/09/2010;22:12:20;37.777;15.142;7.36;;0.6;1.7 km S da Vena (CT)
15/09/2010;11:06:29;38.391;15.004;4.96;;1.4;5.2 km SE da Porto di Ponente (Vulcano) (ME)
15/09/2010;13:54:36;38.408;14.999;3.9;;2;3.9 km E da Porto di Ponente (Vulcano) (ME)
16/09/2010;08:46:43;38.092;15.163;8.67;;0.8;2.0 km S da Rod Milici (Rod) (ME)
16/09/2010;00:53:19;38.099;15.556;10.86;;1.3;8.0 km W da Reggio di Calabria (RC)
16/09/2010;00:15:31;37.745;14.971;8.9;;1.4;1.3 km E da Monte Palestra (CT)
17/09/2010;06:08:44;37.732;15.109;5.06;;1.6;1.3 km NW da Milo (CT)
18/09/2010;23:35:03;37.06;15.26;22.08;;2.7;3.3 km SW da Siracusa (SR)
19/09/2010;01:17:58;37.756;15.001;1.18;;0.9;0.6 km NE da Crateri Centrali (CT)
19/09/2010;05:53:46;37.742;15.136;4.87;;1;0.4 km W da Sant'Alfio (CT)
19/09/2010;10:32:07;37.62;14.79;25.64;;1.7;4.3 km E da Centuripe (EN)
20/09/2010;00:48:18;37.622;14.822;25.43;;1.9;4.6 km SW da Biancavilla (CT)
20/09/2010;00:22:57;37.75;15.035;23.57;;1.7;1.6 km N da Monte Centenari (CT)
21/09/2010;08:27:56;37.753;15.008;1.67;;1.6;1.1 km E da Crateri Centrali (CT)
21/09/2010;08:30:03;37.749;15.004;1.11;1;;0.9 km SE da Crateri Centrali (CT)
21/09/2010;17:12:00;37.158;15.059;19.49;;1.6;2.9 km E da Sortino (SR)
21/09/2010;08:29:04;37.753;15.007;1.56;;1.5;1.1 km E da Crateri Centrali (CT)
20/09/2010;13:36:17;38.257;14.806;17.86;;2;11.3 km N da Brolo (ME)
20/09/2010;14:43:37;38.298;14.812;27.42;;2.1;14.8 km NW da Capo Calav (ME)
22/09/2010;22:49:08;36.889;14.979;9.2;;1.6;8.1 km N da Rosolini (SR)
24/09/2010;02:24:48;38.481;14.742;17.9;;2.7;11.1 km SW da Leni (ME)
24/09/2010;09:13:35;37.757;15.004;1.79;;1.1;0.9 km NE da Crateri Centrali (CT)
24/09/2010;14:50:29;37.628;14.958;5.71;;1.5;1.5 km SE da Ragalna (CT)
26/09/2010;15:44:45;36.988;14.976;17.25;;1.6;9.1 km SW da Canicattini Bagni (SR)
26/09/2010;04:01:11;37.847;14.569;3.33;;2.5;6.7 km NE da Cerami (EN)
25/09/2010;23:44:28;37.695;14.93;0.02;;1.3;1.7 km E da Contrada Feliciosa (CT)
27/09/2010;03:42:43;38.889;16.011;61.05;;3.2;18.3 km N da Briatico (VV)
28/09/2010;17:08:49;37.653;15.078;5.96;;1.6;1.7 km W da Fleri (CT)
28/09/2010;08:18:15;38.252;15.057;16.85;;2.5;14.0 km NE da Capo Calav (ME)
28/09/2010;14:39:46;36.494;15.659;19.53;1.8;;51.3 km SE da Portopalo di Capo Passero (SR)
28/09/2010;18:45:34;37.165;15.567;25.86;1.6;;26.7 km E da Siracusa (SR)
25/09/2010;22:15:43;38.774;15.215;4.38;2.3;;2.5 km SE da Ginostra (ME)
30/09/2010;03:18:12;37.752;15.006;1.41;;1.8;1.0 km E da Crateri Centrali (CT)
03/10/2010;07:12:35;37.753;15.009;1.01;;1.6;1.2 km E da Crateri Centrali (CT)
03/10/2010;09:35:45;37.756;15.005;1.41;;1.6;0.9 km E da Crateri Centrali (CT)
03/10/2010;09:41:11;37.756;15.005;1.48;;1.2;0.9 km E da Crateri Centrali (CT)
03/10/2010;09:41:59;37.753;15.008;1.17;;1.3;1.1 km E da Crateri Centrali (CT)
